id,type,title,question,category_path,source_url,decision_kind,decision_year,decision_no,content_hash
diyk_qa_0193c42d-8ad5-7d2b-830c-928941e39a62_e4d4963185,qa,Kadın mehir olarak mal olmayan bir şey isteyebilir mi?,Kadın mehir olarak mal olmayan bir şey isteyebilir mi?,AİLE HAYATI > Mehir > Kadın mehir olarak mal olmayan bir şey isteyebilir mi?,https://kurul.diyanet.gov.tr/soru/kadin-mehir-olarak-mal-olmayan-bir-sey-isteyebilir-mi/0193c42d-8ad5-7d2b-830c-928941e39a62,,,,sha256:775731767a5dc4e68c27284b0ccd5d4a86557227e24741a200e5617394388025
diyk_qa_0193c42d-8aee-7012-b640-f78df3457cf6_391439c7f3,qa,İki bayram arasında evlenmek caiz midir?,İki bayram arasında evlenmek caiz midir?,AİLE HAYATI > Evlilik (Nikâh) > İki bayram arasında evlenmek caiz midir?,https://kurul.diyanet.gov.tr/soru/iki-bayram-arasinda-evlenmek-caiz-midir/0193c42d-8aee-7012-b640-f78df3457cf6,,,,sha256:6af3164ea50c77019d5d63e525dc3b4081da2747ed3fae5f150f84931b2b7ab2
diyk_qa_0193c42d-8b20-703b-f734-2ac085c58f6b_f213f0dc87,qa,Baba çocuğunu evlendirmekle yükümlü müdür?,Baba çocuğunu evlendirmekle yükümlü müdür?,AİLE HAYATI > Evlilik (Nikâh) > Baba çocuğunu evlendirmekle yükümlü müdür?,https://kurul.diyanet.gov.tr/soru/baba-cocugunu-evlendirmekle-yukumlu-mudur/0193c42d-8b20-703b-f734-2ac085c58f6b,,,,sha256:889adfdae90632458f77246f1e6001c58df17a8db5a6516746d09fe6c9eb88cd
diyk_qa_0193c42d-8b34-7cb7-c4bd-46ac06d308b1_f8646de459,qa,Otuz iki farzı bilmeyen bir kişinin nikâhı geçersiz olur mu?,Otuz iki farzı bilmeyen bir kişinin nikâhı geçersiz olur mu?,AİLE HAYATI > Evlilik (Nikâh) > Otuz iki farzı bilmeyen bir kişinin nikâhı geçersiz olur mu?,https://kurul.diyanet.gov.tr/soru/otuz-iki-farzi-bilmeyen-bir-kisinin-nikahi-gecersiz-olur-mu/0193c42d-8b34-7cb7-c4bd-46ac06d308b1,,,,sha256:3c5fc40ddbd1e43a638ae45d5e773bdbc0a56f41741cd3571b0773fdf334ea92
diyk_qa_0193c42d-8b4c-7034-7572-e2f3c656b563_7baff88037,qa,Âdetli iken nikâh kıydırılabilir mi?,Âdetli iken nikâh kıydırılabilir mi?,AİLE HAYATI > Evlilik (Nikâh) > Âdetli iken nikâh kıydırılabilir mi?,https://kurul.diyanet.gov.tr/soru/adetli-iken-nikah-kiydirilabilir-mi/0193c42d-8b4c-7034-7572-e2f3c656b563,,,,sha256:913748b2976edbe0b2819f3e2cebcd2aff67387baa56083479455f0a502e162f
diyk_qa_0193c42d-8b65-7b88-dd63-4df5eb0a004e_95f9954f9e,qa,Ehl-i kitaptan olan kadının nikâhı nasıl kıyılır? Şahitlerin Ehl-i kitaptan olmaları caiz midir?,Ehl-i kitaptan olan kadının nikâhı nasıl kıyılır? Şahitlerin Ehl-i kitaptan olmaları caiz midir?,AİLE HAYATI > Evlilik (Nikâh) > Ehl-i kitaptan olan kadının nikâhı nasıl kıyılır? Şahitlerin Ehl-i kitaptan olmaları caiz midir?,https://kurul.diyanet.gov.tr/soru/ehl-i-kitaptan-olan-kadinin-nikahi-nasil-kiyilir-sahitlerin-ehl-i-kitaptan-olmalari-caiz-midir/0193c42d-8b65-7b88-dd63-4df5eb0a004e,,,,sha256:a6139cf78a9758127b1ffd8bcd376406ef5a1f502aad6ca997eeb8b939fb5204
diyk_qa_0193c42d-8b7b-7055-9118-bc56cb09a7e1_b1a660115c,qa,Cuma geceleri bazı camilerde yapılan nikâh tazelemenin hükmü nedir?,Cuma geceleri bazı camilerde yapılan nikâh tazelemenin hükmü nedir?,AİLE HAYATI > Evlilik (Nikâh) > Cuma geceleri bazı camilerde yapılan nikâh tazelemenin hükmü nedir?,https://kurul.diyanet.gov.tr/soru/cuma-geceleri-bazi-camilerde-yapilan-nikah-tazelemenin-hukmu-nedir/0193c42d-8b7b-7055-9118-bc56cb09a7e1,,,,sha256:94f0b10eb9d8fbada740d79220f5a5ff14243dc953252b9554caab786f4b3d02
diyk_qa_0193c42d-8b94-797a-b563-5fdb8c66ceef_4867cfec9d,qa,Mazeretsiz olarak cuma namazına üst üste üç defa gitmeyenin nikâhı düşer mi?,Mazeretsiz olarak cuma namazına üst üste üç defa gitmeyenin nikâhı düşer mi?,AİLE HAYATI > Evlilik (Nikâh) > Mazeretsiz olarak cuma namazına üst üste üç defa gitmeyenin nikâhı düşer mi?,https://kurul.diyanet.gov.tr/soru/mazeretsiz-olarak-cuma-namazina-ust-uste-uc-defa-gitmeyenin-nikahi-duser-mi/0193c42d-8b94-797a-b563-5fdb8c66ceef,,,,sha256:9fc27043c049f9d78ec8e4c03a9e7c0d2e92c3b5c9a35848b93b9dc4f23844d1
diyk_qa_0193c42d-8ba9-7b03-490f-f6bbd7c9d0e7_60985bdfa0,qa,Hz. Peygamber'in çok evliliği nasıl izah edilmektedir?,Hz. Peygamber'in çok evliliği nasıl izah edilmektedir?,AİLE HAYATI > Evlilik (Nikâh) > Hz. Peygamber'in çok evliliği nasıl izah edilmektedir?,https://kurul.diyanet.gov.tr/soru/hz-peygamberin-cok-evliligi-nasil-izah-edilmektedir/0193c42d-8ba9-7b03-490f-f6bbd7c9d0e7,,,,sha256:8446ebc76140271e0a5fe9113db7cdb5d3da2c8efdb0acd5f30d418dd0c735a7
diyk_qa_0193c42d-8bbf-7a0a-9131-fc0e6042dfc7_c6efc468f5,qa,"""Müt'a nikâhı"" ne demektir, hükmü nedir?","""Müt'a nikâhı"" ne demektir, hükmü nedir?","AİLE HAYATI > Evlilik (Nikâh) > ""Müt'a nikâhı"" ne demektir, hükmü nedir?",https://kurul.diyanet.gov.tr/soru/muta-nikahi-ne-demektir-hukmu-nedir/0193c42d-8bbf-7a0a-9131-fc0e6042dfc7,,,,sha256:9006358c16042043e90977e22dbc1bfe15c773621f0847572edb0ca68f2bb8dc
diyk_qa_0193c42d-8bd5-7a9d-0ac9-26de5f766de6_b28a82d22f,qa,Düğünde eğlenmenin hükmü nedir?,Düğünde eğlenmenin hükmü nedir?,AİLE HAYATI > Evlilik (Nikâh) > Düğünde eğlenmenin hükmü nedir?,https://kurul.diyanet.gov.tr/soru/dugunde-eglenmenin-hukmu-nedir/0193c42d-8bd5-7a9d-0ac9-26de5f766de6,,,,sha256:c0cf13de5caf4100f91ac70a2e1c16f958cceeb965ed0df8bf7ea1ba2600c146
diyk_qa_0193c42d-8bec-70e0-b5b3-1aa9ec7d7a83_a3b752c458,qa,Süt haramlığının delili nedir? Süt akrabalığının oluşma şartları nelerdir?,Süt haramlığının delili nedir? Süt akrabalığının oluşma şartları nelerdir?,AİLE HAYATI > Süt Akrabalığı > Süt haramlığının delili nedir? Süt akrabalığının oluşma şartları nelerdir?,https://kurul.diyanet.gov.tr/soru/sut-haramliginin-delili-nedir-sut-akrabaliginin-olusma-sartlari-nelerdir/0193c42d-8bec-70e0-b5b3-1aa9ec7d7a83,,,,sha256:5d45b3d06ff807e0019ed41fa0a275ae31f99d0f247bd206a658d68530bfff04
diyk_qa_0193c42d-8bfd-736c-928e-a4b03fbe631e_9695a4d81d,qa,Çocuğun süt gelmeyen memeyi emmesiyle süt akrabalığı oluşur mu?,Çocuğun süt gelmeyen memeyi emmesiyle süt akrabalığı oluşur mu?,AİLE HAYATI > Süt Akrabalığı > Çocuğun süt gelmeyen memeyi emmesiyle süt akrabalığı oluşur mu?,https://kurul.diyanet.gov.tr/soru/cocugun-sut-gelmeyen-memeyi-emmesiyle-sut-akrabaligi-olusur-mu/0193c42d-8bfd-736c-928e-a4b03fbe631e,,,,sha256:5daec0a5522384e7bbdf2547d6226b65be17f119826c656484531fef9916ca86
diyk_qa_0193c42d-8c10-7275-e14e-5388e79a378f_ed6ea63f70,qa,Bir kadının kendi çocukları dışında farklı doğumlarda emzirdikleri arasında süt kardeşliği olur mu?,Bir kadının kendi çocukları dışında farklı doğumlarda emzirdikleri arasında süt kardeşliği olur mu?,AİLE HAYATI > Süt Akrabalığı > Bir kadının kendi çocukları dışında farklı doğumlarda emzirdikleri arasında süt kardeşliği olur mu?,https://kurul.diyanet.gov.tr/soru/bir-kadinin-kendi-cocuklari-disinda-farkli-dogumlarda-emzirdikleri-arasinda-sut-kardesligi-olur-mu/0193c42d-8c10-7275-e14e-5388e79a378f,,,,sha256:9494447f335b452cec4444cbd345e305c069649ff720307c6b6cfde7922fa54d
diyk_qa_0193c42d-8c26-71f2-78f0-9e58d66020e7_0a1a64c4e2,qa,"""Süt bankası""ndan alınan sütle süt hısımlığı oluşur mu? Süt bankasındaki sütlerin karışmış olması hükmü etkiler mi?","""Süt bankası""ndan alınan sütle süt hısımlığı oluşur mu? Süt bankasındaki sütlerin karışmış olması hükmü etkiler mi?","AİLE HAYATI > Süt Akrabalığı > ""Süt bankası""ndan alınan sütle süt hısımlığı oluşur mu? Süt bankasındaki sütlerin karışmış olması hükmü etkiler mi?",https://kurul.diyanet.gov.tr/soru/sut-bankasindan-alinan-sutle-sut-hisimligi-olusur-mu-sut-bankasindaki-sutlerin-karismis-olmasi-hukmu-etkiler-mi/0193c42d-8c26-71f2-78f0-9e58d66020e7,,,,sha256:0f5c30ced09a71fbd7708a576783780ee3e70bc4a859bc6e03aae9c2b1de96dd
diyk_qa_0193c42d-8c3c-71a3-37a1-0c09e33700be_b4851c32af,qa,"Bir kadının sütünün inek, koyun veya keçi sütü ile karıştırılıp bir çocuğa içirilmesiyle süt hısımlığı gerçekleşmiş olur mu?","Bir kadının sütünün inek, koyun veya keçi sütü ile karıştırılıp bir çocuğa içirilmesiyle süt hısımlığı gerçekleşmiş olur mu?","AİLE HAYATI > Süt Akrabalığı > Bir kadının sütünün inek, koyun veya keçi sütü ile karıştırılıp bir çocuğa içirilmesiyle süt hısımlığı gerçekleşmiş olur mu?",https://kurul.diyanet.gov.tr/soru/bir-kadinin-sutunun-inek-koyun-veya-keci-sutu-ile-karistirilip-bir-cocuga-icirilmesiyle-sut-hisimligi-gerceklesmis-olur-mu/0193c42d-8c3c-71a3-37a1-0c09e33700be,,,,sha256:12372aa4cf2f87b947475b0c95699a360bb389026110ae374b11ebcf54531f57
diyk_qa_0193c42d-8c55-780e-1559-aef89371ecfe_cc6c8d006d,qa,Göze veya kulağa damlatılan sütten dolayı süt akrabalığı meydana gelir mi?,Göze veya kulağa damlatılan sütten dolayı süt akrabalığı meydana gelir mi?,AİLE HAYATI > Süt Akrabalığı > Göze veya kulağa damlatılan sütten dolayı süt akrabalığı meydana gelir mi?,https://kurul.diyanet.gov.tr/soru/goze-veya-kulaga-damlatilan-sutten-dolayi-sut-akrabaligi-meydana-gelir-mi/0193c42d-8c55-780e-1559-aef89371ecfe,,,,sha256:793ae8e7bd0b3814a630dc5b1bc73630fcaa02c6550d522fd7168ade4ada7396
diyk_qa_0193c42d-8c68-71a6-ff39-4f01d5fd3eb7_c4140f24c1,qa,Süt sebebiyle oluşan mahremiyette ölçü nedir?,Süt sebebiyle oluşan mahremiyette ölçü nedir?,AİLE HAYATI > Süt Akrabalığı > Süt sebebiyle oluşan mahremiyette ölçü nedir?,https://kurul.diyanet.gov.tr/soru/sut-sebebiyle-olusan-mahremiyette-olcu-nedir/0193c42d-8c68-71a6-ff39-4f01d5fd3eb7,,,,sha256:fd4526e00f7c310f6d2092fd20983ab268df25442de1054136656f692a30665b
diyk_qa_0193c42d-8c7e-7a23-ca86-6f3d477febd9_a4e4b1c726,qa,Bir kimse sütbabasının diğer hanımından olan çocuğuyla evlenebilir mi?,Bir kimse sütbabasının diğer hanımından olan çocuğuyla evlenebilir mi?,AİLE HAYATI > Süt Akrabalığı > Bir kimse sütbabasının diğer hanımından olan çocuğuyla evlenebilir mi?,https://kurul.diyanet.gov.tr/soru/bir-kimse-sutbabasinin-diger-hanimindan-olan-cocuguyla-evlenebilir-mi/0193c42d-8c7e-7a23-ca86-6f3d477febd9,,,,sha256:14e4bf86bd10ab9c267c0e82d823758a7b70d2902668b8e47318e72b9c0f74f9
diyk_qa_0193c42d-8c97-77d4-064d-cf30dd7e414f_172a194e58,qa,Bir kimse kardeşinin süt kardeşiyle evlenebilir mi?,Bir kimse kardeşinin süt kardeşiyle evlenebilir mi?,AİLE HAYATI > Süt Akrabalığı > Bir kimse kardeşinin süt kardeşiyle evlenebilir mi?,https://kurul.diyanet.gov.tr/soru/bir-kimse-kardesinin-sut-kardesiyle-evlenebilir-mi/0193c42d-8c97-77d4-064d-cf30dd7e414f,,,,sha256:433a48975d5f356f4cc33f83cd439e5bb76eb238842d124bb1cd94137b8ca345
diyk_qa_0193c42d-8cab-75b3-1df8-e9f9e65b7004_b31c02970e,qa,Sütkardeş oldukları evlendikten sonra anlaşılan çiftlerin durumu ne olacaktır?,Sütkardeş oldukları evlendikten sonra anlaşılan çiftlerin durumu ne olacaktır?,AİLE HAYATI > Süt Akrabalığı > Sütkardeş oldukları evlendikten sonra anlaşılan çiftlerin durumu ne olacaktır?,https://kurul.diyanet.gov.tr/soru/sutkardes-olduklari-evlendikten-sonra-anlasilan-ciftlerin-durumu-ne-olacaktir/0193c42d-8cab-75b3-1df8-e9f9e65b7004,,,,sha256:cb74c162538bf0bd731ff3b54083c5264044f65bbabc114a58f909c37d9d1d95
diyk_qa_0193c42d-8cc0-737e-55ce-8a217fb03336_d23ccbdd15,qa,Ücretle sütanne tutmak caiz midir?,Ücretle sütanne tutmak caiz midir?,AİLE HAYATI > Süt Akrabalığı > Ücretle sütanne tutmak caiz midir?,https://kurul.diyanet.gov.tr/soru/ucretle-sutanne-tutmak-caiz-midir/0193c42d-8cc0-737e-55ce-8a217fb03336,,,,sha256:6f44fe5cef839dc455d157429d302afe2a65d2b3120d851ca54250b803aff576
diyk_qa_0193c42d-8cd9-7679-307f-8543edf6b43b_5eb07fc6d0,qa,Bir kimsenin sütannesine karşı ne gibi görevleri vardır?,Bir kimsenin sütannesine karşı ne gibi görevleri vardır?,AİLE HAYATI > Süt Akrabalığı > Bir kimsenin sütannesine karşı ne gibi görevleri vardır?,https://kurul.diyanet.gov.tr/soru/bir-kimsenin-sutannesine-karsi-ne-gibi-gorevleri-vardir/0193c42d-8cd9-7679-307f-8543edf6b43b,,,,sha256:01fed67918095f841f4b199ec8612c85273adcea5290519652c91b748d32098d
diyk_qa_0193c42d-8ced-7638-fbd5-fec7ff83038e_7102ac5c85,qa,"Gayrimüslim kadının, bir müslümanın çocuğunu emzirmesinde sakınca var mıdır?","Gayrimüslim kadının, bir müslümanın çocuğunu emzirmesinde sakınca var mıdır?","AİLE HAYATI > Süt Akrabalığı > Gayrimüslim kadının, bir müslümanın çocuğunu emzirmesinde sakınca var mıdır?",https://kurul.diyanet.gov.tr/soru/gayrimuslim-kadinin-bir-muslumanin-cocugunu-emzirmesinde-sakinca-var-midir/0193c42d-8ced-7638-fbd5-fec7ff83038e,,,,sha256:6682d8e799b3c3d77e8e5a4a879f0288f1ced969656bcc985243eed1ce6a9251
diyk_qa_0193c42d-8d03-774d-dcf1-3830ffbdf128_5e6548fe08,qa,Boşama yetkisinin eşe veya başkasına devredilmesi mümkün müdür?,Boşama yetkisinin eşe veya başkasına devredilmesi mümkün müdür?,AİLE HAYATI > Boşanma (Talak) > Boşama yetkisinin eşe veya başkasına devredilmesi mümkün müdür?,https://kurul.diyanet.gov.tr/soru/bosama-yetkisinin-ese-veya-baskasina-devredilmesi-mumkun-mudur/0193c42d-8d03-774d-dcf1-3830ffbdf128,,,,sha256:1da31662708f2d3ec1a7e20a55a08f5ef99f4c6514a5a146c33766bc59e836df
diyk_qa_0193c42d-8d19-7ca0-ce38-06ca7c1b7a3e_49226495f0,qa,Boşanma esnasında şâhit bulundurmak gerekir mi?,Boşanma esnasında şâhit bulundurmak gerekir mi?,AİLE HAYATI > Boşanma (Talak) > Boşanma esnasında şâhit bulundurmak gerekir mi?,https://kurul.diyanet.gov.tr/soru/bosanma-esnasinda-sahit-bulundurmak-gerekir-mi/0193c42d-8d19-7ca0-ce38-06ca7c1b7a3e,,,,sha256:cbada6737211eabaefb5d05861decea26de84ff086936c1bc871aa003503582b
diyk_qa_0193c42d-8d2d-74fd-9229-622571c08ccf_e1b8dab7e4,qa,'Boşarım' demekle boşanma meydana gelir mi?,'Boşarım' demekle boşanma meydana gelir mi?,AİLE HAYATI > Boşanma (Talak) > 'Boşarım' demekle boşanma meydana gelir mi?,https://kurul.diyanet.gov.tr/soru/bosarim-demekle-bosanma-meydana-gelir-mi/0193c42d-8d2d-74fd-9229-622571c08ccf,,,,sha256:91bae5a786a24757f88fc505d67c7f2067ef4556bec7c902757501fe5c645fc0
diyk_qa_0193c42d-8d41-7286-44d8-acb04b28e349_3c2d6dfd5f,qa,"""Şart olsun"" sözünü kullanmanın hükmü nedir?","""Şart olsun"" sözünü kullanmanın hükmü nedir?","ADAK ve YEMİN > Yemin ve Çeşitleri > ""Şart olsun"" sözünü kullanmanın hükmü nedir?",https://kurul.diyanet.gov.tr/soru/sart-olsun-sozunu-kullanmanin-hukmu-nedir/0193c42d-8d41-7286-44d8-acb04b28e349,,,,sha256:60f44de52aba686d2063727fb6b215b5027a8629e079de3786ce9e0917db9ca6
diyk_qa_0193c42d-8d54-7d5b-77c2-54186ee95243_371782a68d,qa,Bir defada iki veya üç talakla boşamanın hükmü nedir?,Bir defada iki veya üç talakla boşamanın hükmü nedir?,AİLE HAYATI > Boşanma (Talak) > Bir defada iki veya üç talakla boşamanın hükmü nedir?,https://kurul.diyanet.gov.tr/soru/bir-defada-iki-veya-uc-talakla-bosamanin-hukmu-nedir/0193c42d-8d54-7d5b-77c2-54186ee95243,,,,sha256:4ca89095c2646df98186f148cfd7bcc60fc0f45489546e1c40412d489551ce5e
diyk_qa_0193c42d-8d69-774d-2ecc-0ab2cfdc1a33_1571971c4c,qa,Boşama anlamına gelebilecek kinayeli sözlerle boşanma meydana gelir mi?,Boşama anlamına gelebilecek kinayeli sözlerle boşanma meydana gelir mi?,AİLE HAYATI > Boşanma (Talak) > Boşama anlamına gelebilecek kinayeli sözlerle boşanma meydana gelir mi?,https://kurul.diyanet.gov.tr/soru/bosama-anlamina-gelebilecek-kinayeli-sozlerle-bosanma-meydana-gelir-mi/0193c42d-8d69-774d-2ecc-0ab2cfdc1a33,,,,sha256:9dc3727c6acf9bac79abf3a790597315e4ed7e5282621030b80eb854e48ebe45
diyk_qa_0193c42d-8d80-75c2-1811-469a1e309062_be0c38ea44,qa,"Kadının, ""ben ayrılmak istiyorum"" deyip, erkeğin de ""peki"" demesiyle boşama meydana gelir mi?","Kadının, ""ben ayrılmak istiyorum"" deyip, erkeğin de ""peki"" demesiyle boşama meydana gelir mi?","AİLE HAYATI > Boşanma (Talak) > Kadının, ""ben ayrılmak istiyorum"" deyip, erkeğin de ""peki"" demesiyle boşama meydana gelir mi?",https://kurul.diyanet.gov.tr/soru/kadinin-ben-ayrilmak-istiyorum-deyip-erkegin-de-peki-demesiyle-bosama-meydana-gelir-mi/0193c42d-8d80-75c2-1811-469a1e309062,,,,sha256:509f131d84e2815bc346739f9f8acb107329f8595585ff9bf29cf50732d41141
diyk_qa_0193c42d-8d95-7d22-4403-bcec550b7445_ac0adf56b5,qa,Boşamada kullanılan sözler dille söylenmeden zihinden geçirilmekle boşama gerçekleşir mi?,Boşamada kullanılan sözler dille söylenmeden zihinden geçirilmekle boşama gerçekleşir mi?,AİLE HAYATI > Boşanma (Talak) > Boşamada kullanılan sözler dille söylenmeden zihinden geçirilmekle boşama gerçekleşir mi?,https://kurul.diyanet.gov.tr/soru/bosamada-kullanilan-sozler-dille-soylenmeden-zihinden-gecirilmekle-bosama-gerceklesir-mi/0193c42d-8d95-7d22-4403-bcec550b7445,,,,sha256:2dde58fed19ee341957d1437ab0367e017a69d512bec0234863438bc059ce117
diyk_qa_0193c42d-8dbc-7d62-c0cf-161a368fd20d_5e4ce5e948,qa,Boşamadığı hâlde yalan beyanda bulunarak eşini boşadığını söylemenin hükmü nedir?,Boşamadığı hâlde yalan beyanda bulunarak eşini boşadığını söylemenin hükmü nedir?,AİLE HAYATI > Boşanma (Talak) > Boşamadığı hâlde yalan beyanda bulunarak eşini boşadığını söylemenin hükmü nedir?,https://kurul.diyanet.gov.tr/soru/bosamadigi-halde-yalan-beyanda-bulunarak-esini-bosadigini-soylemenin-hukmu-nedir/0193c42d-8dbc-7d62-c0cf-161a368fd20d,,,,sha256:18cd5d260d091706323dfd98af210465030da2c66d73d9c75a6d954768c4a255
diyk_qa_0193c42d-8dcf-79b6-913b-11fae56f7212_e465555aca,qa,Niyeti boşama olmadığı hâlde eşe karşı tehdit unsuru olarak boşama sözlerini kullanma hâlinde boşanma gerçekleşir mi?,Niyeti boşama olmadığı hâlde eşe karşı tehdit unsuru olarak boşama sözlerini kullanma hâlinde boşanma gerçekleşir mi?,AİLE HAYATI > Boşanma (Talak) > Niyeti boşama olmadığı hâlde eşe karşı tehdit unsuru olarak boşama sözlerini kullanma hâlinde boşanma gerçekleşir mi?,https://kurul.diyanet.gov.tr/soru/niyeti-bosama-olmadigi-halde-ese-karsi-tehdit-unsuru-olarak-bosama-sozlerini-kullanma-halinde-bosanma-gerceklesir-mi/0193c42d-8dcf-79b6-913b-11fae56f7212,,,,sha256:d6be1a1be61b5e59fae9b1fcd46140666170177b13d9a052abbfda9526e99f4f
diyk_qa_0193c42d-8de2-7ce9-b131-5f0954815f02_eea3601b7f,qa,"Bir erkek hanımına ""Sen benim anam bacımsın"" derse, bu boşama olur mu?","Bir erkek hanımına ""Sen benim anam bacımsın"" derse, bu boşama olur mu?","AİLE HAYATI > Boşanma (Talak) > Bir erkek hanımına ""Sen benim anam bacımsın"" derse, bu boşama olur mu?",https://kurul.diyanet.gov.tr/soru/bir-erkek-hanimina-sen-benim-anam-bacimsin-derse-bu-bosama-olur-mu/0193c42d-8de2-7ce9-b131-5f0954815f02,,,,sha256:61bcc29cfe75aefbb27c4192d0119cba44c50acfdcd7a4258609c5f9f3168ef9
diyk_qa_0193c42d-8e09-7e4e-68ec-a992d1e81564_6ca170a3a5,qa,"Bir kimse henüz zifafa girmeden önce karısına peş peşe üç kere ""seni boşadım/boş ol"" veya tek seferde ""üç talakla boşsun/boşadım"" derse bu durumda kaç boşama meydana gelir?","Bir kimse henüz zifafa girmeden önce karısına peş peşe üç kere ""seni boşadım/boş ol"" veya tek seferde ""üç talakla boşsun/boşadım"" derse bu durumda kaç boşama meydana gelir?","AİLE HAYATI > Boşanma (Talak) > Bir kimse henüz zifafa girmeden önce karısına peş peşe üç kere ""seni boşadım/boş ol"" veya tek seferde ""üç talakla boşsun/boşadım"" derse bu durumda kaç boşama meydana gelir?",https://kurul.diyanet.gov.tr/soru/bir-kimse-henuz-zifafa-girmeden-once-karisina-pes-pese-uc-kere-seni-bosadimbos-ol-veya-tek-seferde-uc-talakla-bossunbosadim-derse-bu-durumda-kac-bosama-meydana-gelir/0193c42d-8e09-7e4e-68ec-a992d1e81564,,,,sha256:acd991efc8048b704fb83c3d4c91d4dafb1d414b8761a97fdfaa2c8e1706c0fa
diyk_qa_0193c42d-8e33-7095-7eec-b56fd7a8e59c_89f26a1575,qa,Öfkeli iken yapılan boşama geçerli midir?,Öfkeli iken yapılan boşama geçerli midir?,AİLE HAYATI > Boşanma (Talak) > Öfkeli iken yapılan boşama geçerli midir?,https://kurul.diyanet.gov.tr/soru/ofkeli-iken-yapilan-bosama-gecerli-midir/0193c42d-8e33-7095-7eec-b56fd7a8e59c,,,,sha256:fea7e93e6509409f5bf833f0fe58e260499b531055bfbd618999b7010adc988f
diyk_qa_0193c42d-8e49-7ea3-a156-6412bb59d63c_5fc6a504bb,qa,Sarhoş iken yapılan boşama geçerli midir?,Sarhoş iken yapılan boşama geçerli midir?,AİLE HAYATI > Boşanma (Talak) > Sarhoş iken yapılan boşama geçerli midir?,https://kurul.diyanet.gov.tr/soru/sarhos-iken-yapilan-bosama-gecerli-midir/0193c42d-8e49-7ea3-a156-6412bb59d63c,,,,sha256:966720e1ea68eb4cc8335589f6ab253668f1eacffa32f959c150eab363fe55dd
diyk_qa_0193c42d-8e5e-7d80-8e8a-1b5027fe37ff_0d1d048c80,qa,Baskı ve tehdit (ikrah) altında boşamak geçerli midir?,Baskı ve tehdit (ikrah) altında boşamak geçerli midir?,AİLE HAYATI > Boşanma (Talak) > Baskı ve tehdit (ikrah) altında boşamak geçerli midir?,https://kurul.diyanet.gov.tr/soru/baski-ve-tehdit-ikrah-altinda-bosamak-gecerli-midir/0193c42d-8e5e-7d80-8e8a-1b5027fe37ff,,,,sha256:f4a8357c9bf5ab65907a78cf12ce347b73bfd40c7bab31623ee81ac07b0df8fc
diyk_qa_0193c42d-8e74-71df-5e89-f2b125e67b18_e396a18694,qa,Âdet döneminde olan kadını boşamak geçerli midir?,Âdet döneminde olan kadını boşamak geçerli midir?,AİLE HAYATI > Boşanma (Talak) > Âdet döneminde olan kadını boşamak geçerli midir?,https://kurul.diyanet.gov.tr/soru/adet-doneminde-olan-kadini-bosamak-gecerli-midir/0193c42d-8e74-71df-5e89-f2b125e67b18,,,,sha256:4f45a355813bbedaca5eee9d5b05a0dfcd36f3100964faa098d07f30fcac3835
diyk_qa_0193c42d-8ede-7640-933d-a3f80f57911b_6832b2782b,qa,Şizofreni hastasının boşaması geçerli midir? Kadın böyle bir eşten boşanabilir mi?,Şizofreni hastasının boşaması geçerli midir? Kadın böyle bir eşten boşanabilir mi?,AİLE HAYATI > Boşanma (Talak) > Şizofreni hastasının boşaması geçerli midir? Kadın böyle bir eşten boşanabilir mi?,https://kurul.diyanet.gov.tr/soru/sizofreni-hastasinin-bosamasi-gecerli-midir-kadin-boyle-bir-esten-bosanabilir-mi/0193c42d-8ede-7640-933d-a3f80f57911b,,,,sha256:f5c889c7512b5a5157c34c8decbd7b91948a4b3a45836f182bf9b50acc98854e
diyk_qa_0193c42d-8ef5-700a-fa9a-9addc2b68ada_074ac055a7,qa,Resmi nikâhı bulunmayan evli bir kadın nasıl boşanabilir?,Resmi nikâhı bulunmayan evli bir kadın nasıl boşanabilir?,AİLE HAYATI > Boşanma (Talak) > Resmi nikâhı bulunmayan evli bir kadın nasıl boşanabilir?,https://kurul.diyanet.gov.tr/soru/resmi-nikahi-bulunmayan-evli-bir-kadin-nasil-bosanabilir/0193c42d-8ef5-700a-fa9a-9addc2b68ada,,,,sha256:31cfa6d1676e305bf7a6b7b57869012550915950bba5ec8c13585e07076e06fe
diyk_qa_0193c42d-8f0b-7e0a-058c-4b38c763e33f_a446b4b9fb,qa,Erkek evliliğin gereklerini yerine getirmiyorsa kadın boşanma talebinde bulunabilir mi?,Erkek evliliğin gereklerini yerine getirmiyorsa kadın boşanma talebinde bulunabilir mi?,AİLE HAYATI > Boşanma (Talak) > Erkek evliliğin gereklerini yerine getirmiyorsa kadın boşanma talebinde bulunabilir mi?,https://kurul.diyanet.gov.tr/soru/erkek-evliligin-gereklerini-yerine-getirmiyorsa-kadin-bosanma-talebinde-bulunabilir-mi/0193c42d-8f0b-7e0a-058c-4b38c763e33f,,,,sha256:2dbe7fac667a5419ff484074476168f031e51ec6661b11bead35b50284bffae1
